# Recording Date (IST): 2025-11-07 16:59:34
Timestamp_ms,EMG
3357663,1967
3357664,1959
3357665,1961
3357666,1950
3357667,1914
3357668,1819
3357669,1704
3357670,1627
3357671,1675
3357672,1757
3357673,1820
3357674,1887
3357675,2008
3357676,2159
3357677,2284
3357678,2414
3357679,2525
3357680,2606
3357681,2618
3357682,2552
3357683,2504
3357684,2471
3357685,2423
3357686,2368
3357687,2344
3357688,2317
3357689,2377
3357690,2423
3357691,2314
3357692,2089
3357693,1945
3357694,2102
3357695,2636
3357696,3263
3357697,3562
3357698,3499
3357699,3272
3357700,3083
3357701,2944
3357702,2621
3357703,2188
3357704,1882
3357705,1687
3357706,1528
3357707,1466
3357708,1496
3357709,1566
3357710,1643
3357711,1720
3357712,1773
3357713,1806
3357714,1847
3357715,1948
3357716,2106
3357717,2106
3357718,1980
3357719,1832
3357720,1770
3357721,1852
3357722,1978
3357723,2023
3357724,2030
3357725,2074
3357726,2063
3357727,2062
3357728,2105
3357729,2208
3357730,2314
3357731,2362
3357732,2360
3357733,2313
3357734,2282
3357735,2286
3357736,2317
3357737,2345
3357738,2362
3357739,2377
3357740,2367
3357741,2333
3357742,2278
3357743,2264
3357744,2235
3357745,2140
3357746,2152
3357747,2294
3357748,2460
3357749,2537
3357750,2473
3357751,2363
3357752,2264
3357753,2154
3357754,2058
3357755,2058
3357756,2024
3357757,2013
3357758,2058
3357759,2091
3357760,2126
3357761,2186
3357762,2251
3357763,2298
3357764,2319
3357765,2319
3357766,2312
3357767,2297
3357768,2285
3357769,2285
3357770,2317
3357771,2394
3357772,2412
3357773,2361
3357774,2328
3357775,2336
3357776,2366
3357777,2366
3357778,2319
3357779,2204
3357780,2074
3357781,1992
3357782,1978
3357783,2011
3357784,2058
3357785,2111
3357786,2157
3357787,2170
3357788,2168
3357789,2204
3357790,2263
3357791,2343
3357792,2440
3357793,2588
3357794,2686
3357795,2652
3357796,2521
3357797,2410
3357798,2300
3357799,2159
3357800,1919
3357801,1534
3357802,1272
3357803,1339
3357804,1628
3357805,1950
3357806,2186
3357807,2300
3357808,2334
3357809,2431
3357810,2557
3357811,2543
3357812,2567
3357813,2646
3357814,2639
3357815,2586
3357816,2491
3357817,2392
3357818,2302
3357819,2263
3357820,2239
3357821,2249
3357822,2249
3357823,2237
3357824,2220
3357825,2266
3357826,2344
3357827,2398
3357828,2447
3357829,2506
3357830,2555
3357831,2553
3357832,2508
3357833,2457
3357834,2392
3357835,2312
3357836,2263
3357837,2248
3357838,2217
3357839,2167
3357840,2109
3357841,2078
3357842,2088
3357843,2119
3357844,2136
3357845,2152
3357846,2168
3357847,2172
3357848,2204
3357849,2216
3357850,2186
3357851,2076
3357852,2008
3357853,2057
3357854,2219
3357855,2380
3357856,2541
3357857,2649
3357858,2678
3357859,2654
3357860,2604
3357861,2520
3357862,2463
3357863,2447
3357864,2442
3357865,2377
3357866,2272
3357867,2172
3357868,2168
3357869,2297
3357870,2393
3357871,2411
3357872,2377
3357873,2334
3357874,2297
3357875,2249
3357876,2172
3357877,2040
3357878,1917
3357879,1910
3357880,1964
3357881,2008
3357882,2030
3357883,2042
3357884,2060
3357885,2119
3357886,2189
3357887,2271
3357888,2348
3357889,2392
3357890,2390
3357891,2365
3357892,2378
3357893,2396
3357894,2397
3357895,2379
3357896,2362
3357897,2347
3357898,2343
3357899,2333
3357900,2331
3357901,2317
3357902,2284
3357903,2255
3357904,2201
3357905,2094
3357906,1994
3357907,1967
3357908,2058
3357909,2169
3357910,2251
3357911,2343
3357912,2426
3357913,2479
3357914,2536
3357915,2589
3357916,2656
3357917,2717
3357918,2760
3357919,2781
3357920,2823
3357921,2825
3357922,2793
3357923,2666
3357924,2457
3357925,2239
3357926,2046
3357927,2040
3357928,2203
3357929,2336
3357930,2414
3357931,2455
3357932,2425
3357933,2376
3357934,2344
3357935,2359
3357936,2381
3357937,2350
3357938,2252
3357939,2127
3357940,2060
3357941,2058
3357942,2075
3357943,2110
3357944,2157
3357945,2263
3357946,2395
3357947,2603
3357948,2776
3357949,2808
3357950,2744
3357951,2632
3357952,2504
3357953,2382
3357954,2317
3357955,2264
3357956,2224
3357957,2201
3357958,2088
3357959,1991
3357960,1983
3357961,2030
3357962,2093
3357963,2136
3357964,2144
3357965,2138
3357966,2143
3357967,2183
3357968,2234
3357969,2344
3357970,2478
3357971,2559
3357972,2590
3357973,2512
3357974,2350
3357975,2235
3357976,2200
3357977,2204
3357978,2201
3357979,2203
3357980,2217
3357981,2265
3357982,2314
3357983,2384
3357984,2445
3357985,2471
3357986,2458
3357987,2440
3357988,2427
3357989,2446
3357990,2471
3357991,2456
3357992,2424
3357993,2407
3357994,2447
3357995,2554
3357996,2663
3357997,2768
3357998,2876
3357999,2912
3358000,2910
3358001,2840
3358002,2669
3358003,2461
3358004,2287
3358005,2189
3358006,2126
3358007,2110
3358008,2107
3358009,2104
3358010,2126
3358011,2188
3358012,2249
3358013,2280
3358014,2391
3358015,2537
3358016,2698
3358017,2776
3358018,2744
3358019,2648
3358020,2526
3358021,2390
3358022,2265
3358023,2096
3358024,1854
3358025,1658
3358026,1547
3358027,1560
3358028,1660
3358029,1774
3358030,1900
3358031,2044
3358032,2203
3358033,2360
3358034,2471
3358035,2552
3358036,2620
3358037,2648
3358038,2621
3358039,2572
3358040,2541
3358041,2527
3358042,2523
3358043,2511
3358044,2508
3358045,2504
3358046,2502
3358047,2492
3358048,2474
3358049,2460
3358050,2456
3358051,2444
3358052,2430
3358053,2443
3358054,2460
3358055,2477
3358056,2487
3358057,2475
3358058,2429
3358059,2392
3358060,2396
3358061,2428
3358062,2476
3358063,2536
3358064,2620
3358065,2700
3358066,2732
3358067,2782
3358068,2828
3358069,2840
3358070,2824
3358071,2792
3358072,2730
3358073,2715
3358074,2696
3358075,2702
3358076,2730
3358077,2733
3358078,2652
3358079,2463
3358080,2250
3358081,2090
3358082,1993
3358083,1934
3358084,1919
3358085,1945
3358086,2110
3358087,2218
3358088,2235
3358089,2185
3358090,2064
3358091,1948
3358092,1902
3358093,1927
3358094,1962
3358095,1994
3358096,2029
3358097,2086
3358098,2188
3358099,2265
3358100,2263
3358101,2235
3358102,2238
3358103,2249
3358104,2253
3358105,2269
3358106,2265
3358107,2221
3358108,2189
3358109,2138
3358110,2094
3358111,2089
3358112,2121
3358113,2173
3358114,2236
3358115,2284
3358116,2329
3358117,2377
3358118,2455
3358119,2535
3358120,2599
3358121,2601
3358122,2560
3358123,2526
3358124,2489
3358125,2457
3358126,2412
3358127,2360
3358128,2317
3358129,2298
3358130,2285
3358131,2366
3358132,2455
3358133,2489
3358134,2496
3358135,2505
3358136,2510
3358137,2489
3358138,2430
3358139,2442
3358140,2544
3358141,2668
3358142,2815
3358143,3023
3358144,3166
3358145,3198
3358146,3193
3358147,3083
3358148,2858
3358149,2583
3358150,2286
3358151,2074
3358152,1943
3358153,1847
3358154,1800
3358155,1834
3358156,1943
3358157,2057
3358158,2170
3358159,2253
3358160,2331
3358161,2381
3358162,2375
3358163,2347
3358164,2318
3358165,2296
3358166,2304
3358167,2265
3358168,2175
3358169,2056
3358170,1960
3358171,1911
3358172,1885
3358173,1911
3358174,2007
3358175,2107
3358176,2188
3358177,2240
3358178,2252
3358179,2250
3358180,2254
3358181,2268
3358182,2296
3358183,2319
3358184,2365
3358185,2395
3358186,2407
3358187,2399
3358188,2396
3358189,2383
3358190,2367
3358191,2364
3358192,2365
3358193,2362
3358194,2346
3358195,2333
3358196,2329
3358197,2345
3358198,2407
3358199,2512
3358200,2648
3358201,2808
3358202,2924
3358203,2925
3358204,2750
3358205,2522
3358206,2351
3358207,2282
3358208,2248
3358209,2222
3358210,2231
3358211,2279
3358212,2316
3358213,2347
3358214,2351
3358215,2360
3358216,2585
3358217,3097
3358218,3469
3358219,3626
3358220,3535
3358221,3358
3358222,3132
3358223,2873
3358224,2606
3358225,2360
3358226,2063
3358227,1774
3358228,1535
3358229,1419
3358230,1381
3358231,1372
3358232,1384
3358233,1449
3358234,1564
3358235,1706
3358236,1835
3358237,1950
3358238,2058
3358239,2138
3358240,2190
3358241,2232
3358242,2252
3358243,2254
3358244,2263
3358245,2238
3358246,2221
3358247,2175
3358248,2136
3358249,2121
3358250,2136
3358251,2157
3358252,2190
3358253,2221
3358254,2247
3358255,2266
3358256,2303
3358257,2345
3358258,2375
3358259,2392
3358260,2395
3358261,2395
3358262,2393
3358263,2393
3358264,2407
3358265,2411
3358266,2536
3358267,2745
3358268,2890
3358269,2937
3358270,2909
3358271,2809
3358272,2700
3358273,2602
3358274,2507
3358275,2439
3358276,2408
3358277,2374
3358278,2313
3358279,2200
3358280,2102
3358281,2056
3358282,2059
3358283,2096
3358284,2171
3358285,2281
3358286,2378
3358287,2490
3358288,2697
3358289,2798
3358290,2779
3358291,2600
3358292,2423
3358293,2334
3358294,2351
3358295,2440
3358296,2458
3358297,2423
3358298,2409
3358299,2410
3358300,2461
3358301,2487
3358302,2444
3358303,2367
3358304,2282
3358305,2187
3358306,2118
3358307,2059
3358308,2013
3358309,1962
3358310,1899
3358311,1865
3358312,1868
3358313,1917
3358314,1976
3358315,2011
3358316,2041
3358317,2064
3358318,2120
3358319,2106
3358320,2095
3358321,2092
3358322,2239
3358323,2442
3358324,2556
3358325,2617
3358326,2666
3358327,2734
3358328,2811
3358329,2844
3358330,2812
3358331,2712
3358332,2569
3358333,2376
3358334,2171
3358335,2028
3358336,1942
3358337,1899
3358338,1884
3358339,1898
3358340,1966
3358341,2122
3358342,2503
3358343,2906
3358344,3114
3358345,3180
3358346,3161
3358347,3054
3358348,2890
3358349,2681
3358350,2490
3358351,2317
3358352,2155
3358353,1997
3358354,1944
3358355,1932
3358356,1984
3358357,2091
3358358,2236
3358359,2360
3358360,2395
3358361,2360
3358362,2303
3358363,2328
3358364,2312
3358365,2347
3358366,2489
3358367,2747
3358368,3035
3358369,3112
3358370,2859
3358371,2429
3358372,1975
3358373,1642
3358374,1468
3358375,1388
3358376,1370
3358377,1422
3358378,1535
3358379,1689
3358380,1832
3358381,1958
3358382,2045
3358383,2091
3358384,2106
3358385,2136
3358386,2169
3358387,2207
3358388,2249
3358389,2271
3358390,2281
3358391,2296
3358392,2311
3358393,2312
3358394,2301
3358395,2298
3358396,2297
3358397,2297
3358398,2301
3358399,2301
3358400,2297
3358401,2298
3358402,2313
3358403,2330
3358404,2343
3358405,2335
3358406,2335
3358407,2334
3358408,2346
3358409,2375
3358410,2457
3358411,2604
3358412,2843
3358413,3129
3358414,3495
3358415,3864
3358416,3990
3358417,3790
3358418,3496
3358419,3214
3358420,3005
3358421,2815
3358422,2585
3358423,2298
3358424,2059
3358425,1933
3358426,1849
3358427,1740
3358428,1640
3358429,1561
3358430,1517
3358431,1533
3358432,1591
3358433,1656
3358434,1832
3358435,2297
3358436,2696
3358437,2875
3358438,2877
3358439,2782
3358440,2680
3358441,2590
3358442,2586
3358443,2605
3358444,2607
3358445,2601
3358446,2506
3358447,2332
3358448,2170
3358449,2074
3358450,1960
3358451,1833
3358452,1757
3358453,1737
3358454,1767
3358455,1839
3358456,1929
3358457,2015
3358458,2118
3358459,2200
3358460,2267
3358461,2331
3358462,2382
3358463,2424
3358464,2444
3358465,2446
3358466,2458
3358467,2504
3358468,2573
3358469,2681
3358470,2750
3358471,2810
3358472,2857
3358473,2937
3358474,3039
3358475,3118
3358476,3145
3358477,3163
3358478,3147
3358479,3083
3358480,2974
3358481,2828
3358482,2670
3358483,2525
3358484,2380
3358485,2266
3358486,2219
3358487,2190
3358488,2253
3358489,2343
3358490,2408
3358491,2397
3358492,2312
3358493,2187
3358494,2087
3358495,2007
3358496,1947
3358497,1943
3358498,1978
3358499,2029
3358500,2074
3358501,2109
3358502,2157
3358503,2203
3358504,2237
3358505,2284
3358506,2367
3358507,2460
3358508,2523
3358509,2655
3358510,2847
3358511,2998
3358512,3087
3358513,3132
3358514,3126
3358515,3067
3358516,2952
3358517,2797
3358518,2653
3358519,2510
3358520,2380
3358521,2263
3358522,2158
3358523,2111
3358524,2094
3358525,2105
3358526,2141
3358527,2189
3358528,2238
3358529,2253
3358530,2252
3358531,2240
3358532,2221
3358533,2200
3358534,2204
3358535,2265
3358536,2328
3358537,2423
3358538,2536
3358539,2670
3358540,2808
3358541,2890
3358542,2873
3358543,2795
3358544,2776
3358545,2779
3358546,2813
3358547,2829
3358548,2799
3358549,2777
3358550,2799
3358551,2873
3358552,2936
3358553,2957
3358554,2938
3358555,2889
3358556,2815
3358557,2712
3358558,2586
3358559,2489
3358560,2557
3358561,2702
3358562,2813
3358563,2891
3358564,2935
3358565,2905
3358566,2762
3358567,2543
3358568,2360
3358569,2168
3358570,1994
3358571,1863
3358572,1754
3358573,1674
3358574,1596
3358575,1548
3358576,1499
3358577,1497
3358578,1548
3358579,1628
3358580,1737
3358581,1866
3358582,1976
3358583,2106
3358584,2300
3358585,2543
3358586,2794
3358587,2987
3358588,3072
3358589,3113
3358590,3039
3358591,2890
3358592,2685
3358593,2475
3358594,2299
3358595,2152
3358596,2028
3358597,1918
3358598,1823
3358599,1754
3358600,1757
3358601,1862
3358602,1966
3358603,2027
3358604,2063
3358605,2094
3358606,2124
3358607,2158
3358608,2217
3358609,2271
3358610,2414
3358611,2590
3358612,2751
3358613,2843
3358614,2843
3358615,2792
3358616,2745
3358617,2687
3358618,2638
3358619,2601
3358620,2555
3358621,2511
3358622,2473
3358623,2407
3358624,2330
3358625,2270
3358626,2238
3358627,2190
3358628,2138
3358629,2059
3358630,2009
3358631,1997
3358632,2091
3358633,2351
3358634,2681
3358635,2954
3358636,3146
3358637,3226
3358638,3243
3358639,3215
3358640,3101
3358641,2941
3358642,2776
3358643,2616
3358644,2493
3358645,2438
3358646,2364
3358647,2234
3358648,2079
3358649,1959
3358650,1867
3358651,1800
3358652,1727
3358653,1691
3358654,1703
3358655,1740
3358656,1806
3358657,1912
3358658,2031
3358659,2159
3358660,2281
3358661,2361
3358662,2398
3358663,2424
3358664,2425
3358665,2429
3358666,2425
3358667,2413
3358668,2397
3358669,2391
3358670,2394
3358671,2413
3358672,2424
3358673,2415
3358674,2393
3358675,2359
3358676,2327
3358677,2313
3358678,2303
3358679,2304
3358680,2287
3358681,2285
3358682,2297
3358683,2328
3358684,2359
3358685,2376
3358686,2365
3358687,2360
3358688,2342
3358689,2330
3358690,2316
3358691,2314
3358692,2317
3358693,2329
3358694,2335
3358695,2351
3358696,2380
3358697,2395
3358698,2410
3358699,2423
3358700,2429
3358701,2430
3358702,2459
3358703,2524
3358704,2620
3358705,2733
3358706,2910
3358707,3083
3358708,3179
3358709,3176
3358710,3071
3358711,2920
3358712,2749
3358713,2599
3358714,2446
3358715,2331
3358716,2248
3358717,2187
3358718,2143
3358719,2104
3358720,2057
3358721,2044
3358722,2041
3358723,2040
3358724,2043
3358725,2076
3358726,2121
3358727,2150
3358728,2188
3358729,2236
3358730,2282
3358731,2330
3358732,2364
3358733,2380
3358734,2366
3358735,2358
3358736,2334
3358737,2319
3358738,2319
3358739,2344
3358740,2363
3358741,2378
3358742,2392
3358743,2395
3358744,2408
3358745,2412
3358746,2415
3358747,2424
3358748,2430
3358749,2431
3358750,2440
3358751,2441
3358752,2439
3358753,2441
3358754,2441
3358755,2442
3358756,2445
3358757,2447
3358758,2447
3358759,2456
3358760,2461
3358761,2473
3358762,2476
3358763,2474
3358764,2461
3358765,2446
3358766,2441
3358767,2430
3358768,2430
3358769,2439
3358770,2442
3358771,2440
3358772,2428
3358773,2425
3358774,2426
3358775,2425
3358776,2423
3358777,2413
3358778,2413
3358779,2413
3358780,2409
3358781,2399
3358782,2398
3358783,2398
3358784,2396
3358785,2392
3358786,2380
3358787,2377
3358788,2377
3358789,2376
3358790,2377
3358791,2380
3358792,2382
3358793,2383
3358794,2394
3358795,2383
3358796,2379
3358797,2379
3358798,2382
3358799,2380
3358800,2380
3358801,2377
3358802,2375
3358803,2376
3358804,2375
3358805,2367
3358806,2376
3358807,2376
3358808,2380
3358809,2392
3358810,2393
3358811,2392
3358812,2391
3358813,2391
3358814,2381
3358815,2379
3358816,2376
3358817,2375
3358818,2376
3358819,2378
3358820,2381
3358821,2379
3358822,2378
3358823,2379
3358824,2380
3358825,2381
3358826,2392
3358827,2395
3358828,2395
3358829,2398
3358830,2398
3358831,2407
3358832,2408
3358833,2398
3358834,2394
3358835,2392
3358836,2383
3358837,2381
3358838,2383
3358839,2392
3358840,2394
3358841,2398
3358842,2397
3358843,2396
3358844,2394
3358845,2384
3358846,2378
3358847,2377
3358848,2365
3358849,2350
3358850,2349
3358851,2359
3358852,2362
3358853,2365
3358854,2364
3358855,2363
3358856,2366
3358857,2376
3358858,2377
3358859,2367
3358860,2352
3358861,2346
3358862,2346
3358863,2360
3358864,2360
3358865,2360
3358866,2365
3358867,2376
3358868,2375
3358869,2375
3358870,2366
3358871,2365
3358872,2362
3358873,2360
3358874,2350
3358875,2352
3358876,2351
3358877,2352
3358878,2363
3358879,2365
3358880,2367
3358881,2367
3358882,2365
3358883,2366
3358884,2366
3358885,2376
3358886,2366
3358887,2367
3358888,2365
3358889,2366
3358890,2364
3358891,2363
3358892,2361
3358893,2359
3358894,2359
3358895,2351
3358896,2351
3358897,2349
3358898,2349
3358899,2347
3358900,2348
3358901,2348
3358902,2349
3358903,2348
3358904,2345
3358905,2344
3358906,2344
3358907,2344
3358908,2334
3358909,2334
3358910,2342
3358911,2343
3358912,2344
3358913,2346
3358914,2350
3358915,2348
3358916,2344
3358917,2344
3358918,2347
3358919,2350
3358920,2348
3358921,2347
3358922,2342
3358923,2333
3358924,2332
3358925,2332
3358926,2333
3358927,2331
3358928,2327
3358929,2327
3358930,2329
3358931,2330
3358932,2330
3358933,2328
3358934,2329
3358935,2329
3358936,2330
3358937,2335
3358938,2344
3358939,2346
3358940,2349
3358941,2345
3358942,2334
3358943,2343
3358944,2332
3358945,2318
3358946,2315
3358947,2316
3358948,2318
3358949,2314
3358950,2316
3358951,2318
3358952,2327
3358953,2327
3358954,2328
3358955,2328
3358956,2319
3358957,2328
3358958,2328
3358959,2328
3358960,2327
3358961,2331
3358962,2329
3358963,2330
3358964,2330
3358965,2329
3358966,2328
3358967,2328
3358968,2320
3358969,2318
3358970,2317
3358971,2316
3358972,2317
3358973,2317
3358974,2319
3358975,2317
3358976,2315
3358977,2319
3358978,2330
3358979,2334
3358980,2344
3358981,2335
3358982,2334
3358983,2328
3358984,2315
3358985,2315
3358986,2315
3358987,2315
3358988,2312
3358989,2312
3358990,2312
3358991,2312
3358992,2311
3358993,2312
3358994,2303
3358995,2300
3358996,2299
3358997,2300
3358998,2302
3358999,2311
3359000,2313
3359001,2314
3359002,2301
3359003,2297
3359004,2296
3359005,2299
3359006,2299
3359007,2302
3359008,2302
3359009,2302
3359010,2299
3359011,2297
3359012,2296
3359013,2298
3359014,2296
3359015,2285
3359016,2282
3359017,2282
3359018,2281
3359019,2282
3359020,2283
3359021,2283
3359022,2283
3359023,2281
3359024,2279
3359025,2271
3359026,2279
3359027,2269
3359028,2269
3359029,2268
3359030,2269
3359031,2268
3359032,2267
3359033,2266
3359034,2265
3359035,2264
3359036,2265
3359037,2265
3359038,2264
3359039,2265
3359040,2265
3359041,2266
3359042,2269
3359043,2272
3359044,2271
3359045,2269
3359046,2267
3359047,2254
3359048,2255
3359049,2255
3359050,2252
3359051,2253
3359052,2252
3359053,2252
3359054,2250
3359055,2246
3359056,2237
3359057,2234
3359058,2235
3359059,2247
3359060,2251
3359061,2253
3359062,2252
3359063,2250
3359064,2248
3359065,2248
3359066,2248
3359067,2249
3359068,2250
3359069,2252
3359070,2251
3359071,2250
3359072,2248
3359073,2249
3359074,2250
3359075,2250
3359076,2249
3359077,2251
3359078,2251
3359079,2253
3359080,2250
3359081,2251
3359082,2249
3359083,2251
3359084,2250
3359085,2250
3359086,2252
3359087,2253
3359088,2253
3359089,2251
3359090,2251
3359091,2253
3359092,2252
3359093,2250
3359094,2248
3359095,2249
3359096,2248
3359097,2251
3359098,2256
3359099,2263
3359100,2254
3359101,2251
3359102,2251
3359103,2252
3359104,2253
3359105,2253
3359106,2253
3359107,2254
3359108,2253
3359109,2253
3359110,2255
3359111,2256
3359112,2255
3359113,2256
3359114,2255
3359115,2263
3359116,2254
3359117,2263
3359118,2255
3359119,2255
3359120,2254
3359121,2263
3359122,2253
3359123,2255
3359124,2263
3359125,2255
3359126,2263
3359127,2263
3359128,2255
3359129,2254
3359130,2254
3359131,2255
3359132,2253
3359133,2254
3359134,2253
3359135,2253
3359136,2253
3359137,2252
3359138,2248
3359139,2248
3359140,2247
3359141,2236
3359142,2232
3359143,2232
3359144,2221
3359145,2218
3359146,2217
3359147,2218
3359148,2219
3359149,2219
3359150,2221
3359151,2230
3359152,2232
3359153,2221
3359154,2220
3359155,2217
3359156,2218
3359157,2221
3359158,2220
3359159,2221
3359160,2222
3359161,2222
3359162,2221
3359163,2222
3359164,2223
3359165,2232
3359166,2235
3359167,2236
3359168,2238
3359169,2239
3359170,2237
3359171,2237
3359172,2235
3359173,2237
3359174,2235
3359175,2233
3359176,2232
3359177,2223
3359178,2232
3359179,2232
3359180,2232
3359181,2232
3359182,2231
3359183,2232
3359184,2233
3359185,2232
3359186,2222
3359187,2232
3359188,2235
3359189,2237
3359190,2237
3359191,2238
3359192,2238
3359193,2237
3359194,2238
3359195,2234
3359196,2232
3359197,2232
3359198,2231
3359199,2224
3359200,2232
3359201,2231
3359202,2233
3359203,2233
3359204,2233
3359205,2233
3359206,2235
3359207,2234
3359208,2232
3359209,2233
3359210,2234
3359211,2235
3359212,2236
3359213,2239
3359214,2248
3359215,2248
3359216,2249
3359217,2254
3359218,2253
3359219,2255
3359220,2262
3359221,2263
3359222,2264
3359223,2264
3359224,2263
3359225,2254
3359226,2263
3359227,2254
3359228,2252
3359229,2251
3359230,2249
3359231,2248
3359232,2240
3359233,2234
3359234,2222
3359235,2220
3359236,2218
3359237,2218
3359238,2206
3359239,2208
3359240,2216
3359241,2215
3359242,2207
3359243,2214
3359244,2215
3359245,2207
3359246,2205
3359247,2201
3359248,2199
3359249,2191
3359250,2192
3359251,2200
3359252,2202
3359253,2200
3359254,2200
3359255,2200
3359256,2199
3359257,2199
3359258,2200
3359259,2201
3359260,2202
3359261,2203
3359262,2205
3359263,2205
3359264,2215
3359265,2215
3359266,2217
3359267,2216
3359268,2216
3359269,2204
3359270,2201
3359271,2200
3359272,2202
3359273,2203
3359274,2206
3359275,2217
3359276,2216
3359277,2206
3359278,2205
3359279,2206
3359280,2219
3359281,2220
3359282,2222
3359283,2223
3359284,2222
3359285,2223
3359286,2230
3359287,2223
3359288,2222
3359289,2224
3359290,2223
3359291,2223
3359292,2222
3359293,2222
3359294,2222
3359295,2231
3359296,2231
3359297,2235
3359298,2238
3359299,2238
3359300,2238
3359301,2247
3359302,2240
3359303,2239
3359304,2247
3359305,2238
3359306,2238
3359307,2236
3359308,2233
3359309,2233
3359310,2233
3359311,2232
3359312,2232
3359313,2233
3359314,2232
3359315,2232
3359316,2231
3359317,2233
3359318,2233
3359319,2232
3359320,2233
3359321,2233
3359322,2233
3359323,2235
3359324,2236
3359325,2237
3359326,2236
3359327,2236
3359328,2234
3359329,2230
3359330,2221
3359331,2219
3359332,2219
3359333,2220
3359334,2221
3359335,2221
3359336,2222
3359337,2221
3359338,2222
3359339,2222
3359340,2231
3359341,2232
3359342,2232
3359343,2232
3359344,2222
3359345,2233
3359346,2232
3359347,2232
3359348,2233
3359349,2236
3359350,2235
3359351,2233
3359352,2233
3359353,2233
3359354,2232
3359355,2233
3359356,2232
3359357,2234
3359358,2234
3359359,2232
3359360,2233
3359361,2235
3359362,2233
3359363,2232
3359364,2233
3359365,2233
3359366,2232
3359367,2232
3359368,2232
3359369,2234
3359370,2234
3359371,2233
3359372,2234
3359373,2233
3359374,2234
3359375,2235
3359376,2235
3359377,2235
3359378,2237
3359379,2237
3359380,2239
3359381,2247
3359382,2247
3359383,2238
3359384,2238
3359385,2248
3359386,2248
3359387,2248
3359388,2249
3359389,2248
3359390,2238
3359391,2236
3359392,2234
3359393,2233
3359394,2232
3359395,2232
3359396,2230
3359397,2235
3359398,2235
3359399,2237
3359400,2236
3359401,2232
3359402,2219
3359403,2220
3359404,2231
3359405,2233
3359406,2233
3359407,2232
3359408,2234
3359409,2232
3359410,2233
3359411,2232
3359412,2232
3359413,2232
3359414,2232
3359415,2232
3359416,2232
3359417,2232
3359418,2232
3359419,2232
3359420,2233
3359421,2232
3359422,2232
3359423,2232
3359424,2230
3359425,2231
3359426,2223
3359427,2231
3359428,2223
3359429,2222
3359430,2220
3359431,2222
3359432,2223
3359433,2232
3359434,2231
3359435,2233
3359436,2232
3359437,2232
3359438,2233
3359439,2232
3359440,2232
3359441,2232
3359442,2233
3359443,2234
3359444,2235
3359445,2237
3359446,2237
3359447,2236
3359448,2239
3359449,2239
3359450,2238
3359451,2238
3359452,2235
3359453,2222
3359454,2218
3359455,2220
3359456,2218
3359457,2217
3359458,2222
3359459,2231
3359460,2232
3359461,2231
3359462,2232
3359463,2233
3359464,2233
3359465,2233
3359466,2234
3359467,2233
3359468,2232
3359469,2223
3359470,2231
3359471,2232
3359472,2230
3359473,2222
3359474,2231
3359475,2231
3359476,2232
3359477,2232
3359478,2233
3359479,2232
3359480,2233
3359481,2234
3359482,2234
3359483,2234
3359484,2236
3359485,2232
3359486,2219
3359487,2222
3359488,2235
3359489,2237
3359490,2236
3359491,2236
3359492,2236
3359493,2235
3359494,2235
3359495,2235
3359496,2234
3359497,2233
3359498,2234
3359499,2233
3359500,2233
3359501,2233
3359502,2234
3359503,2233
3359504,2233
3359505,2232
3359506,2234
3359507,2234
3359508,2233
3359509,2234
3359510,2234
3359511,2234
3359512,2237
3359513,2236
3359514,2235
3359515,2236
3359516,2236
3359517,2235
3359518,2238
3359519,2237
3359520,2246
3359521,2239
3359522,2248
3359523,2249
3359524,2251
3359525,2253
3359526,2255
3359527,2264
3359528,2263
3359529,2250
3359530,2239
3359531,2237
3359532,2236
3359533,2238
3359534,2238
3359535,2239
3359536,2250
3359537,2250
3359538,2250
3359539,2252
3359540,2252
3359541,2254
3359542,2253
3359543,2256
3359544,2255
3359545,2255
3359546,2254
3359547,2255
3359548,2255
3359549,2263
3359550,2263
3359551,2264
3359552,2265
3359553,2264
3359554,2265
3359555,2263
3359556,2264
3359557,2264
3359558,2263
3359559,2264
3359560,2254
3359561,2255
3359562,2263
3359563,2263
3359564,2265
3359565,2265
3359566,2264
3359567,2264
3359568,2264
3359569,2265
3359570,2265
3359571,2264
3359572,2255
3359573,2263
3359574,2263
3359575,2254
3359576,2256
3359577,2262
3359578,2264
3359579,2265
3359580,2265
3359581,2265
3359582,2254
3359583,2262
3359584,2254
3359585,2253
3359586,2253
3359587,2253
3359588,2251
3359589,2253
3359590,2252
3359591,2252
3359592,2253
3359593,2251
3359594,2250
3359595,2249
3359596,2248
3359597,2240
3359598,2248
3359599,2247
3359600,2248
3359601,2248
3359602,2247
3359603,2247
3359604,2249
3359605,2250
3359606,2250
3359607,2253
3359608,2253
3359609,2253
3359610,2253
3359611,2251
3359612,2250
3359613,2250
3359614,2251
3359615,2252
3359616,2252
3359617,2250
3359618,2253
3359619,2254
3359620,2253
3359621,2253
3359622,2254
3359623,2262
3359624,2255
3359625,2254
3359626,2262
3359627,2263
3359628,2262
3359629,2262
3359630,2263
3359631,2255
3359632,2255
3359633,2254
3359634,2262
3359635,2254
3359636,2261
3359637,2253
3359638,2253
3359639,2252
3359640,2253
3359641,2253
3359642,2253
3359643,2252
3359644,2254
3359645,2253
3359646,2252
3359647,2251
3359648,2251
3359649,2253
3359650,2252
3359651,2253
3359652,2253
3359653,2254
3359654,2254
3359655,2255
3359656,2262
