Timestamp_ms,Centered_EMG,RMS_Envelope
3351034,867.7972,553.1640
3351035,868.7972,554.5151
3351036,774.7972,555.5964
3351037,595.7972,556.2346
3351038,354.7972,556.4529
3351039,82.7972,556.3539
3351040,-171.2028,556.1106
3351041,-333.2028,555.8858
3351042,-429.2028,555.7404
3351043,-526.2028,555.7928
3351044,-651.2028,556.1932
3351045,-748.2028,556.9344
3351046,-824.2028,557.9949
3351047,-839.2028,559.1176
3351048,-780.2028,559.8693
3351049,-670.2028,559.2251
3351050,-474.2028,555.6146
3351051,-78.2028,550.6088
3351052,293.7972,547.4623
3351053,471.7972,546.3857
3351054,450.7972,546.3536
3351055,292.7972,546.4684
3351056,144.7972,546.4790
3351057,-14.2028,546.2106
3351058,-156.2028,545.5597
3351059,-251.2028,544.7371
3351060,-286.2028,543.9479
3351061,-284.2028,543.3260
3351062,-263.2028,542.8921
3351063,-232.2028,542.6063
3351064,-207.2028,542.4832
3351065,-224.2028,542.5298
3351066,-231.2028,542.6283
3351067,-202.2028,542.6860
3351068,-108.2028,542.6993
3351069,21.7972,542.6959
3351070,149.7972,542.6574
3351071,225.7972,542.5516
3351072,231.7972,542.4062
3351073,184.7972,542.2456
3351074,117.7972,542.1243
3351075,49.7972,542.0656
3351076,-12.2028,542.0498
3351077,-75.2028,542.0591
3351078,-122.2028,542.0237
3351079,-123.2028,541.7939
3351080,-108.2028,541.2201
3351081,-95.2028,540.1832
3351082,-93.2028,538.8418
3351083,-79.2028,537.2293
3351084,-74.2028,535.6864
3351085,-63.2028,534.5400
3351086,-62.2028,533.8783
3351087,-26.2028,533.5934
3351088,119.7972,533.5248
3351089,339.7972,533.7101
3351090,516.7972,534.2052
3351091,657.7972,535.0136
3351092,721.7972,535.9833
3351093,676.7972,536.8300
3351094,598.7972,537.4945
3351095,496.7972,537.9395
3351096,368.7972,538.0950
3351097,213.7972,537.6262
3351098,81.7972,535.9687
3351099,-15.2028,533.0935
3351100,-78.2028,529.6712
3351101,-122.2028,526.6563
3351102,-153.2028,524.5762
3351103,-159.2028,523.4849
3351104,-142.2028,523.0707
3351105,-125.2028,523.0251
3351106,-124.2028,523.0535
3351107,-155.2028,523.0326
3351108,-219.2028,522.9284
3351109,-265.2028,522.8106
3351110,-297.2028,522.8273
3351111,-313.2028,522.9471
3351112,-311.2028,523.0874
3351113,-271.2028,523.1808
3351114,-202.2028,523.2290
3351115,17.7972,523.2278
3351116,276.7972,523.3649
3351117,503.7972,523.8254
3351118,710.7972,524.7805
3351119,815.7972,526.0234
3351120,871.7972,527.2499
3351121,965.7972,528.0248
3351122,1058.7972,527.3894
3351123,1040.7972,524.5587
3351124,887.7972,520.6288
3351125,662.7972,516.1297
3351126,418.7972,512.7806
3351127,177.7972,510.9477
3351128,-41.2028,510.0458
3351129,-296.2028,509.7626
3351130,-506.2028,510.2124
3351131,-670.2028,511.0256
3351132,-760.2028,511.6801
3351133,-767.2028,511.7246
3351134,-684.2028,511.0974
3351135,-494.2028,509.9815
3351136,-281.2028,508.6704
3351137,-73.2028,507.5285
3351138,116.7972,506.8802
3351139,258.7972,506.7026
3351140,339.7972,506.8348
3351141,386.7972,507.1184
3351142,406.7972,507.4315
3351143,402.7972,507.6360
3351144,358.7972,507.3303
3351145,290.7972,506.2632
3351146,183.7972,504.9813
3351147,56.7972,504.0500
3351148,-79.2028,503.5979
3351149,-205.2028,503.4589
3351150,-298.2028,503.6015
3351151,-347.2028,503.8334
3351152,-398.2028,504.0258
3351153,-429.2028,504.0639
3351154,-440.2028,504.0604
3351155,-390.2028,504.0697
3351156,-281.2028,504.0501
3351157,-154.2028,504.0194
3351158,-25.2028,503.9991
3351159,80.7972,504.0117
3351160,119.7972,504.0371
3351161,209.7972,504.1184
3351162,385.7972,504.4042
3351163,582.7972,505.0510
3351164,804.7972,506.2814
3351165,968.7972,508.0690
3351166,1014.7972,510.0278
3351167,901.7972,511.5580
3351168,726.7972,512.5353
3351169,615.7972,513.2230
3351170,562.7972,513.7862
3351171,531.7972,514.2373
3351172,518.7972,514.6411
3351173,481.7972,514.9903
3351174,371.7972,515.1952
3351175,193.7972,515.2263
3351176,-47.2028,515.2032
3351177,-297.2028,515.3486
3351178,-505.2028,515.8167
3351179,-663.2028,516.6356
3351180,-791.2028,517.8108
3351181,-857.2028,519.1244
3351182,-860.2028,520.2808
3351183,-808.2028,521.0895
3351184,-717.2028,521.4599
3351185,-601.2028,521.4723
3351186,-456.2028,521.1815
3351187,-216.2028,520.5526
3351188,84.7972,519.7770
3351189,312.7972,518.9623
3351190,468.7972,518.1308
3351191,532.7972,517.2711
3351192,488.7972,516.3720
3351193,389.7972,515.1556
3351194,276.7972,512.9216
3351195,227.7972,510.3116
3351196,211.7972,508.3256
3351197,213.7972,507.2787
3351198,211.7972,506.8785
3351199,137.7972,506.7948
3351200,22.7972,506.7927
3351201,-91.2028,506.7968
3351202,-199.2028,506.7828
3351203,-299.2028,506.7049
3351204,-376.2028,506.6189
3351205,-414.2028,506.5733
3351206,-427.2028,506.5119
3351207,-398.2028,506.3563
3351208,-335.2028,505.9715
3351209,-266.2028,505.3086
3351210,-182.2028,504.5371
3351211,-92.2028,503.8955
3351212,-24.2028,503.4743
3351213,32.7972,503.2158
3351214,85.7972,503.0733
3351215,144.7972,503.0059
3351216,195.7972,503.0645
3351217,264.7972,503.1936
3351218,326.7972,503.2717
3351219,384.7972,503.2853
3351220,389.7972,503.3776
3351221,356.7972,503.5405
3351222,309.7972,503.7049
3351223,291.7972,503.8688
3351224,297.7972,504.0416
3351225,280.7972,504.1923
3351226,227.7972,504.2850
3351227,116.7972,504.2710
3351228,21.7972,504.1718
3351229,-40.2028,504.0084
3351230,-91.2028,503.8103
3351231,-111.2028,503.5850
3351232,-89.2028,503.3714
3351233,-71.2028,503.1908
3351234,-95.2028,503.0543
3351235,-185.2028,503.0053
3351236,-301.2028,503.1095
3351237,-391.2028,503.3501
3351238,-407.2028,503.6152
3351239,-363.2028,503.6841
3351240,-300.2028,503.5551
3351241,-235.2028,503.4924
3351242,-104.2028,503.5013
3351243,71.7972,503.5050
3351244,244.7972,503.6236
3351245,368.7972,503.8288
3351246,512.7972,504.0552
3351247,758.7972,504.7884
3351248,1012.7972,506.5421
3351249,1206.7972,509.3227
3351250,1313.7972,512.6952
3351251,1250.7972,515.7154
3351252,1025.7972,517.6412
3351253,689.7972,518.3506
3351254,341.7972,518.3998
3351255,24.7972,518.2783
3351256,-252.2028,518.3189
3351257,-493.2028,518.7573
3351258,-623.2028,519.4992
3351259,-685.2028,520.4018
3351260,-714.2028,521.3810
3351261,-697.2028,522.3124
3351262,-619.2028,523.0459
3351263,-536.2028,523.5943
3351264,-474.2028,523.9984
3351265,-458.2028,524.2398
3351266,-427.2028,523.5938
3351267,-367.2028,521.9549
3351268,-302.2028,520.3514
3351269,-249.2028,519.5344
3351270,-202.2028,519.3652
3351271,-158.2028,519.4040
3351272,-124.2028,519.3964
3351273,-94.2028,519.2891
3351274,-73.2028,519.1105
3351275,-45.2028,518.9218
3351276,-25.2028,518.7516
3351277,-9.2028,518.6591
3351278,5.7972,518.6218
3351279,17.7972,518.5955
3351280,21.7972,518.5500
3351281,35.7972,518.4856
3351282,37.7972,518.4236
3351283,31.7972,518.3871
3351284,17.7972,518.3668
3351285,2.7972,518.3521
3351286,-8.2028,518.3407
3351287,-7.2028,518.3369
3351288,-7.2028,518.3339
3351289,2.7972,518.2736
3351290,33.7972,517.9143
3351291,87.7972,516.0837
3351292,150.7972,511.4287
3351293,210.7972,505.1930
3351294,272.7972,499.2165
3351295,371.7972,494.2257
3351296,519.7972,490.6171
3351297,694.7972,488.8561
3351298,841.7972,488.9141
3351299,896.7972,490.1437
3351300,817.7972,491.5035
3351301,675.7972,492.2678
3351302,560.7972,492.3590
3351303,469.7972,491.7768
3351304,456.7972,490.8221
3351305,517.7972,489.7599
3351306,609.7972,488.7208
3351307,659.7972,487.7515
3351308,610.7972,486.8799
3351309,454.7972,486.0084
3351310,292.7972,485.2573
3351311,151.7972,484.6692
3351312,70.7972,484.2759
3351313,53.7972,484.0034
3351314,33.7972,483.8232
3351315,1.7972,483.7939
3351316,-15.2028,483.7943
3351317,-43.2028,483.7902
3351318,-120.2028,483.7514
3351319,-171.2028,483.6986
3351320,-201.2028,483.7299
3351321,-208.2028,483.8158
3351322,-188.2028,483.8862
3351323,-152.2028,483.9279
3351324,-96.2028,483.9364
3351325,-13.2028,483.9305
3351326,35.7972,483.9332
3351327,46.7972,483.9342
3351328,83.7972,483.9417
3351329,149.7972,483.9840
3351330,210.7972,484.0696
3351331,215.7972,484.0850
3351332,168.7972,483.8997
3351333,99.7972,483.4283
3351334,5.7972,482.6586
3351335,-78.2028,481.7241
3351336,-156.2028,480.8648
3351337,-219.2028,480.2236
3351338,-263.2028,479.7496
3351339,-286.2028,479.4303
3351340,-300.2028,479.1198
3351341,-299.2028,478.6733
3351342,-286.2028,478.2863
3351343,-298.2028,478.2000
3351344,-287.2028,478.3178
3351345,-268.2028,478.4639
3351346,-237.2028,478.4960
3351347,-200.2028,478.3976
3351348,-154.2028,478.1670
3351349,-108.2028,477.7768
3351350,-74.2028,477.1862
3351351,-46.2028,476.4275
3351352,-27.2028,475.5921
3351353,-8.2028,474.8291
3351354,7.7972,474.2120
3351355,33.7972,473.8037
3351356,51.7972,473.5607
3351357,96.7972,473.4171
3351358,150.7972,473.3608
3351359,213.7972,473.3857
3351360,261.7972,473.4883
3351361,274.7972,473.6240
3351362,245.7972,473.7389
3351363,208.7972,473.8309
3351364,161.7972,473.7879
3351365,129.7972,472.9883
3351366,101.7972,470.3897
3351367,82.7972,464.8001
3351368,67.7972,458.2895
3351369,66.7972,453.3115
3351370,67.7972,450.4264
3351371,68.7972,449.1501
3351372,85.7972,448.8281
3351373,151.7972,448.8554
3351374,243.7972,448.9641
3351375,338.7972,449.0619
3351376,387.7972,448.9846
3351377,387.7972,448.6004
3351378,370.7972,447.9582
3351379,371.7972,447.0691
3351380,416.7972,446.1470
3351381,497.7972,445.3928
3351382,552.7972,444.8182
3351383,582.7972,444.5262
3351384,599.7972,444.5519
3351385,578.7972,444.7538
3351386,468.7972,444.8678
3351387,313.7972,444.8644
3351388,136.7972,444.8172
3351389,-30.2028,444.8156
3351390,-167.2028,444.6871
3351391,-270.2028,443.9979
3351392,-298.2028,442.4202
3351393,-282.2028,440.3450
3351394,-252.2028,438.1638
3351395,-250.2028,436.1866
3351396,-235.2028,434.7171
3351397,-248.2028,433.9486
3351398,-251.2028,433.7457
3351399,-239.2028,433.8363
3351400,-248.2028,433.9455
3351401,-236.2028,433.8198
3351402,-208.2028,433.3655
3351403,-170.2028,432.5383
3351404,-134.2028,431.3523
3351405,-106.2028,429.9027
3351406,-103.2028,428.3368
3351407,-88.2028,426.8724
3351408,-58.2028,425.6363
3351409,-43.2028,424.7448
3351410,-41.2028,424.2190
3351411,-26.2028,424.0053
3351412,-13.2028,423.9796
3351413,2.7972,423.9486
3351414,17.7972,423.7199
3351415,25.7972,423.0611
3351416,36.7972,422.0895
3351417,40.7972,421.2374
3351418,48.7972,420.7837
3351419,39.7972,420.6907
3351420,33.7972,420.6913
3351421,31.7972,420.5461
3351422,34.7972,420.0753
3351423,37.7972,419.2599
3351424,49.7972,418.3174
3351425,50.7972,417.5070
3351426,49.7972,416.9346
3351427,49.7972,416.5696
3351428,48.7972,416.3531
3351429,49.7972,416.2261
3351430,65.7972,416.1541
3351431,100.7972,416.1397
3351432,145.7972,416.1694
3351433,159.7972,416.2175
3351434,150.7972,416.2671
3351435,135.7972,416.3093
3351436,130.7972,416.3504
3351437,129.7972,416.3459
3351438,129.7972,416.1329
3351439,116.7972,415.6749
3351440,103.7972,415.0071
3351441,105.7972,414.1371
3351442,136.7972,413.4142
3351443,177.7972,413.0311
3351444,230.7972,412.9691
3351445,304.7972,413.1426
3351446,343.7972,413.4255
3351447,342.7972,413.7091
3351448,310.7972,413.9382
3351449,296.7972,414.1413
3351450,306.7972,414.3418
3351451,340.7972,414.5780
3351452,418.7972,414.9428
3351453,484.7972,415.4391
3351454,552.7972,416.1131
3351455,596.7972,416.9081
3351456,584.7972,417.6472
3351457,487.7972,418.1069
3351458,359.7972,418.2807
3351459,294.7972,418.3694
3351460,304.7972,418.5444
3351461,373.7972,418.8761
3351462,436.7972,419.2982
3351463,497.7972,419.4383
3351464,503.7972,418.1111
3351465,404.7972,414.7356
3351466,197.7972,409.9070
3351467,-26.2028,404.8978
3351468,-231.2028,401.1235
3351469,-367.2028,398.9669
3351470,-472.2028,398.2119
3351471,-557.2028,398.4766
3351472,-603.2028,399.3050
3351473,-589.2028,400.1682
3351474,-567.2028,400.8642
3351475,-526.2028,401.2506
3351476,-475.2028,401.1823
3351477,-412.2028,400.6028
3351478,-362.2028,399.5871
3351479,-310.2028,398.2391
3351480,-263.2028,396.8067
3351481,-219.2028,395.6442
3351482,-183.2028,395.0340
3351483,-141.2028,394.8828
3351484,-108.2028,394.9105
3351485,-80.2028,394.8458
3351486,-59.2028,394.5891
3351487,-47.2028,394.1478
3351488,-46.2028,393.6396
3351489,-43.2028,393.2238
3351490,-40.2028,393.0287
3351491,-22.2028,393.0113
3351492,2.7972,392.9739
3351493,8.7972,392.8297
3351494,5.7972,392.6327
3351495,-8.2028,392.4496
3351496,-9.2028,392.2851
3351497,4.7972,392.1294
3351498,2.7972,391.9710
3351499,2.7972,391.8334
3351500,4.7972,391.7271
3351501,4.7972,391.6514
3351502,3.7972,391.6034
3351503,5.7972,391.5763
3351504,7.7972,391.5669
3351505,17.7972,391.5633
3351506,17.7972,391.5600
3351507,20.7972,391.5566
3351508,21.7972,391.5497
3351509,20.7972,391.5368
3351510,21.7972,391.5293
3351511,20.7972,391.5209
3351512,23.7972,391.4946
3351513,34.7972,391.4337
3351514,38.7972,391.3192
3351515,40.7972,391.1973
3351516,39.7972,391.0968
3351517,39.7972,391.0268
3351518,39.7972,390.9820
3351519,36.7972,390.9582
3351520,35.7972,390.9563
3351521,35.7972,390.9429
3351522,36.7972,390.7955
3351523,37.7972,390.4041
3351524,40.7972,389.8059
3351525,40.7972,388.9997
3351526,48.7972,387.9356
3351527,50.7972,386.4473
3351528,49.7972,384.2679
3351529,50.7972,381.3406
3351530,49.7972,378.2772
3351531,50.7972,375.5842
3351532,51.7972,373.4343
3351533,52.7972,371.4197
3351534,54.7972,369.3947
3351535,56.7972,367.3544
3351536,66.7972,365.7289
3351537,67.7972,364.7696
3351538,68.7972,364.4373
3351539,68.7972,364.4315
3351540,65.7972,364.3629
3351541,56.7972,364.0669
3351542,55.7972,363.5692
3351543,56.7972,362.8157
3351544,63.7972,361.6562
3351545,65.7972,360.1170
3351546,65.7972,358.2378
3351547,65.7972,356.2786
3351548,57.7972,354.5754
3351549,53.7972,353.3145
3351550,51.7972,352.6851
3351551,51.7972,352.6753
3351552,52.7972,352.4384
3351553,53.7972,351.8145
3351554,65.7972,351.2487
3351555,69.7972,351.0184
3351556,72.7972,350.9738
3351557,83.7972,350.9932
3351558,71.7972,350.9384
3351559,65.7972,350.7709
3351560,65.7972,350.5496
3351561,65.7972,350.3315
3351562,56.7972,350.1429
3351563,56.7972,349.9981
3351564,53.7972,349.8837
3351565,49.7972,349.7471
3351566,40.7972,349.5990
3351567,53.7972,349.4903
3351568,65.7972,349.4692
3351569,65.7972,349.4802
3351570,68.7972,349.4295
3351571,65.7972,349.2960
3351572,55.7972,349.1511
3351573,54.7972,349.0618
3351574,50.7972,349.0295
3351575,51.7972,349.0301
3351576,53.7972,349.0379
3351577,54.7972,349.0303
3351578,55.7972,348.9965
3351579,57.7972,348.9625
3351580,67.7972,348.9421
3351581,68.7972,348.9297
3351582,65.7972,348.9172
3351583,64.7972,348.9113
3351584,57.7972,348.9051
3351585,53.7972,348.9019
3351586,48.7972,348.8977
3351587,40.7972,348.9005
3351588,39.7972,348.8639
3351589,38.7972,348.5371
3351590,36.7972,347.7738
3351591,33.7972,346.5307
3351592,33.7972,345.0273
3351593,32.7972,343.7003
3351594,32.7972,342.6586
3351595,32.7972,341.9407
3351596,22.7972,341.5442
3351597,21.7972,341.4118
3351598,18.7972,341.3932
3351599,20.7972,341.3938
3351600,21.7972,341.3773
3351601,20.7972,341.3348
3351602,19.7972,341.2672
3351603,22.7972,341.1944
3351604,19.7972,341.1363
3351605,17.7972,341.0913
3351606,8.7972,341.0463
3351607,8.7972,340.9759
3351608,16.7972,340.8357
3351609,16.7972,340.6302
3351610,18.7972,340.3718
3351611,19.7972,340.0846
3351612,20.7972,339.8010
3351613,20.7972,339.5857
3351614,20.7972,339.4666
3351615,18.7972,339.4667
3351616,18.7972,339.2420
3351617,18.7972,338.4940
3351618,9.7972,336.9984
3351619,8.7972,335.0180
3351620,16.7972,332.7424
3351621,21.7972,329.9287
3351622,21.7972,326.5146
3351623,22.7972,323.1816
3351624,32.7972,320.7368
3351625,35.7972,319.3682
3351626,41.7972,318.8241
3351627,49.7972,318.7327
3351628,51.7972,318.7358
3351629,50.7972,318.4685
3351630,50.7972,317.6710
3351631,35.7972,316.2579
3351632,22.7972,314.4269
3351633,16.7972,312.5503
3351634,17.7972,311.0499
3351635,16.7972,310.2646
3351636,18.7972,310.0108
3351637,20.7972,309.9949
3351638,22.7972,309.9525
3351639,23.7972,309.7382
3351640,23.7972,309.3670
3351641,22.7972,308.8847
3351642,22.7972,308.3502
3351643,24.7972,307.8256
3351644,23.7972,307.4089
3351645,23.7972,307.1356
3351646,34.7972,307.0295
3351647,33.7972,307.0227
3351648,24.7972,307.0043
3351649,22.7972,306.8688
3351650,21.7972,306.5804
3351651,23.7972,306.1888
3351652,33.7972,305.6743
3351653,34.7972,305.0750
3351654,35.7972,304.4433
3351655,34.7972,303.9468
3351656,34.7972,303.6905
3351657,33.7972,303.6160
3351658,20.7972,303.6153
3351659,18.7972,303.5950
3351660,5.7972,303.5478
3351661,1.7972,303.4028
3351662,1.7972,302.9118
3351663,1.7972,301.7884
3351664,1.7972,299.6346
3351665,-8.2028,296.4859
3351666,-8.2028,292.9921
3351667,-8.2028,290.2034
3351668,-12.2028,288.3780
3351669,-13.2028,287.0606
3351670,-25.2028,285.9573
3351671,-28.2028,284.9694
3351672,-26.2028,284.0258
3351673,-25.2028,283.2096
3351674,-14.2028,282.7218
3351675,-14.2028,282.5896
3351676,-14.2028,282.5824
3351677,-25.2028,282.2719
3351678,-41.2028,281.3723
3351679,-44.2028,279.8117
3351680,-39.2028,277.5710
3351681,-31.2028,274.9146
3351682,-31.2028,272.2133
3351683,-29.2028,269.8062
3351684,-29.2028,267.8962
3351685,-39.2028,266.5493
3351686,-57.2028,265.7797
3351687,-47.2028,265.6121
3351688,-41.2028,265.5914
3351689,-41.2028,265.2292
3351690,-42.2028,264.4060
3351691,-44.2028,263.3376
3351692,-46.2028,262.4369
3351693,-55.2028,261.8690
3351694,-56.2028,261.5883
3351695,-47.2028,261.3984
3351696,-47.2028,261.2352
3351697,-45.2028,261.0680
3351698,-44.2028,260.9036
3351699,-44.2028,260.8383
3351700,-54.2028,260.8476
3351701,-56.2028,260.8278
3351702,-45.2028,260.6835
3351703,-42.2028,260.3467
3351704,-31.2028,259.8062
3351705,-38.2028,259.1507
3351706,-43.2028,258.4527
3351707,-45.2028,257.8464
3351708,-41.2028,257.4168
3351709,-41.2028,257.1480
3351710,-41.2028,257.0255
3351711,-40.2028,256.9987
3351712,-31.2028,257.0002
3351713,-29.2028,256.9993
3351714,-14.2028,256.9715
3351715,-8.2028,256.8901
3351716,5.7972,256.7410
3351717,7.7972,256.4680
3351718,-7.2028,256.0514
3351719,-31.2028,255.4763
3351720,-57.2028,254.8937
3351721,-59.2028,254.4076
3351722,-59.2028,254.0438
3351723,-56.2028,253.7209
3351724,-46.2028,253.3796
3351725,-43.2028,253.0756
3351726,-43.2028,252.8778
3351727,-43.2028,252.8312
3351728,-41.2028,252.8361
3351729,-32.2028,252.8338
3351730,-30.2028,252.8045
3351731,-29.2028,252.7589
3351732,-29.2028,252.7308
3351733,-29.2028,252.7142
3351734,-30.2028,252.6819
3351735,-31.2028,252.5500
3351736,-30.2028,252.1941
3351737,-30.2028,251.5902
3351738,-28.2028,250.9334
3351739,-29.2028,250.4106
3351740,-31.2028,250.0543
3351741,-28.2028,249.8361
3351742,-26.2028,249.7954
3351743,-27.2028,249.7778
3351744,-25.2028,249.5403
3351745,-25.2028,248.9972
3351746,-25.2028,247.9414
3351747,-23.2028,245.6104
3351748,-24.2028,241.4003
3351749,-13.2028,235.2908
3351750,-8.2028,227.8371
3351751,-7.2028,220.8639
3351752,-12.2028,216.0478
3351753,-28.2028,213.8378
3351754,-31.2028,213.2954
3351755,-40.2028,213.3000
3351756,-42.2028,213.0100
3351757,-41.2028,211.8730
3351758,-39.2028,210.0392
3351759,-40.2028,207.7996
3351760,-30.2028,205.3347
3351761,-29.2028,202.9578
3351762,-31.2028,201.0646
3351763,-39.2028,199.6373
3351764,-41.2028,198.5162
3351765,-43.2028,197.4653
3351766,-44.2028,196.5488
3351767,-42.2028,195.8707
3351768,-41.2028,195.4125
3351769,-39.2028,195.1024
3351770,-40.2028,194.9010
3351771,-45.2028,194.7830
3351772,-44.2028,194.7138
3351773,-46.2028,194.6792
3351774,-45.2028,194.6622
3351775,-46.2028,194.6627
3351776,-59.2028,194.6774
3351777,-46.2028,194.6879
3351778,-28.2028,194.6918
3351779,-25.2028,194.6935
3351780,-24.2028,194.6940
3351781,-27.2028,194.6913
3351782,-30.2028,194.6886
3351783,-29.2028,194.6878
3351784,-29.2028,194.6906
3351785,-28.2028,194.6946
3351786,-30.2028,194.6989
3351787,-41.2028,194.7074
3351788,-39.2028,194.7150
3351789,-40.2028,194.7233
3351790,-30.2028,194.7221
3351791,-25.2028,194.6858
3351792,-15.2028,194.5701
3351793,-15.2028,194.3428
3351794,-25.2028,193.9628
3351795,-39.2028,193.2567
3351796,-38.2028,191.8612
3351797,-32.2028,189.3338
3351798,-28.2028,185.5576
3351799,-24.2028,181.1748
3351800,-11.2028,177.4457
3351801,-8.2028,174.8534
3351802,-8.2028,173.0458
3351803,-11.2028,171.7664
3351804,-9.2028,170.5478
3351805,-9.2028,168.9689
3351806,-10.2028,166.7543
3351807,-10.2028,164.1235
3351808,-14.2028,161.8357
3351809,-15.2028,160.5539
3351810,-14.2028,160.0203
3351811,-13.2028,159.8774
3351812,-12.2028,159.8469
3351813,-10.2028,159.8295
3351814,-9.2028,159.8229
3351815,-8.2028,159.8233
3351816,-7.2028,159.8222
3351817,-7.2028,159.8108
3351818,-7.2028,159.7207
3351819,0.7972,159.5371
3351820,1.7972,159.2831
3351821,2.7972,159.0108
3351822,0.7972,158.7879
3351823,-7.2028,158.6423
3351824,0.7972,158.5839
3351825,-7.2028,158.5832
3351826,-7.2028,158.5754
3351827,-7.2028,158.5619
3351828,-8.2028,158.5181
3351829,-7.2028,158.3768
3351830,-7.2028,158.0963
3351831,-9.2028,157.8020
3351832,-11.2028,157.6221
3351833,1.7972,157.5589
3351834,2.7972,157.5588
3351835,2.7972,157.5200
3351836,2.7972,157.3651
3351837,2.7972,157.0595
3351838,1.7972,156.6178
3351839,0.7972,156.0939
3351840,-13.2028,155.5166
3351841,-13.2028,154.9410
3351842,-24.2028,154.4153
3351843,-13.2028,153.8394
3351844,-11.2028,153.3031
3351845,-13.2028,152.8343
3351846,-28.2028,152.4710
3351847,-27.2028,152.2127
3351848,-26.2028,152.0609
3351849,-26.2028,151.9884
3351850,-14.2028,151.9535
3351851,-8.2028,151.9399
3351852,-12.2028,151.9360
3351853,-23.2028,151.9391
3351854,-15.2028,151.9403
3351855,-29.2028,151.9384
3351856,-39.2028,151.9308
3351857,-26.2028,151.8737
3351858,-22.2028,151.7271
3351859,-22.2028,151.4288
3351860,-15.2028,150.9770
3351861,-23.2028,150.4796
3351862,-16.2028,150.0793
3351863,-25.2028,149.7928
3351864,-26.2028,149.6225
3351865,-25.2028,149.5141
3351866,-25.2028,149.4491
3351867,-25.2028,149.4074
3351868,-25.2028,149.3809
3351869,-24.2028,149.3550
3351870,-23.2028,149.3278
3351871,-15.2028,149.2977
3351872,-14.2028,149.2497
3351873,-23.2028,149.0988
3351874,-15.2028,148.7012
3351875,-14.2028,147.9287
3351876,-13.2028,146.9097
3351877,-11.2028,145.8833
3351878,-11.2028,144.9386
3351879,-14.2028,143.9831
3351880,-13.2028,142.7727
3351881,-11.2028,141.0273
3351882,-9.2028,138.8442
3351883,0.7972,136.3759
3351884,1.7972,133.7120
3351885,1.7972,131.1826
3351886,-7.2028,129.4969
3351887,-8.2028,128.7348
3351888,-8.2028,128.5899
3351889,-8.2028,128.5833
3351890,-0.2028,128.3657
3351891,-9.2028,127.7963
3351892,-12.2028,127.0998
3351893,-23.2028,126.4759
3351894,-15.2028,125.9738
3351895,-25.2028,125.4809
3351896,-40.2028,125.0522
3351897,-31.2028,124.5664
3351898,-14.2028,124.0604
3351899,-10.2028,123.5992
3351900,-8.2028,123.1003
3351901,2.7972,122.6463
3351902,6.7972,122.2928
3351903,4.7972,122.0558
3351904,-11.2028,121.9092
3351905,-25.2028,121.8219
3351906,-27.2028,121.7405
3351907,-25.2028,121.6818
3351908,-28.2028,121.6605
3351909,-26.2028,121.6508
3351910,-15.2028,121.6387
3351911,-11.2028,121.6341
3351912,-12.2028,121.6339
3351913,-26.2028,121.6395
3351914,-30.2028,121.6444
3351915,-29.2028,121.6459
3351916,-25.2028,121.6400
3351917,-26.2028,121.6320
3351918,-30.2028,121.6199
3351919,-30.2028,121.6144
3351920,-28.2028,121.6115
3351921,-29.2028,121.6102
3351922,-40.2028,121.6136
3351923,-40.2028,121.6151
3351924,-30.2028,121.6022
3351925,-29.2028,121.5880
3351926,-25.2028,121.5728
3351927,-13.2028,121.5539
3351928,-13.2028,121.5357
3351929,-28.2028,121.5218
3351930,-46.2028,121.5038
3351931,-60.2028,121.4500
3351932,-71.2028,121.3166
3351933,-62.2028,121.1379
3351934,-57.2028,120.9771
3351935,-46.2028,120.8422
3351936,-45.2028,120.7175
3351937,-56.2028,120.6041
3351938,-55.2028,120.4896
3351939,-58.2028,120.4044
3351940,-73.2028,120.3595
3351941,-63.2028,120.2996
3351942,-57.2028,120.1712
3351943,-56.2028,119.9342
3351944,-57.2028,119.5166
3351945,-56.2028,118.7634
3351946,-46.2028,117.7821
3351947,-59.2028,116.8101
3351948,-72.2028,116.0252
3351949,-62.2028,115.2970
3351950,-46.2028,114.4964
3351951,-39.2028,113.4910
3351952,-41.2028,111.9501
3351953,-43.2028,109.8476
3351954,-40.2028,107.0447
3351955,-30.2028,103.6728
3351956,-27.2028,100.3273
3351957,-28.2028,97.9350
3351958,-45.2028,96.6252
3351959,-56.2028,95.7546
3351960,-55.2028,94.8116
3351961,-55.2028,93.3589
3351962,-46.2028,91.3158
3351963,-46.2028,88.5846
3351964,-46.2028,85.6964
3351965,-44.2028,83.7858
3351966,-42.2028,83.3390
3351967,-42.2028,83.3521
3351968,-39.2028,82.7269
3351969,-28.2028,81.0904
3351970,-28.2028,78.3026
3351971,-29.2028,74.2432
3351972,-29.2028,69.1812
3351973,-27.2028,63.9782
3351974,-26.2028,58.7464
3351975,-16.2028,53.8320
3351976,-9.2028,49.4613
3351977,-8.2028,45.8991
3351978,-8.2028,42.9475
3351979,-10.2028,40.6478
3351980,-12.2028,38.9100
3351981,-15.2028,37.6610
3351982,-14.2028,36.7645
3351983,-12.2028,36.2222
3351984,-13.2028,35.9024
3351985,-24.2028,35.7392
3351986,-38.2028,35.6819
3351987,-26.2028,35.6386
3351988,-11.2028,35.5822
3351989,-0.2028,35.5297
3351990,-9.2028,35.4866
3351991,-11.2028,35.4762
3351992,-11.2028,35.4796
3351993,-10.2028,35.4803
